,Air_Temp_DEGC,Soil_Temp_DEGC,Soil_Classification,Crop,Fert_Ammend_Class,target
6407,0.0,0.0,4.0,4.0,3.0,0.0
3864,0.0,0.0,2.0,0.0,3.0,22914.41963
4281,0.0,24.77777778,8.0,2.0,3.0,6692.484
2034,7.006,0.0,1.0,1.0,3.0,8558.205172
167,0.0,0.0,6.0,0.0,2.0,1240.564047
2343,25.92,0.0,1.0,0.0,2.0,24070.54239
3614,0.0,0.0,2.0,0.0,2.0,26759.50683
5543,0.0,0.0,4.0,0.0,3.0,0.0
5357,0.0,0.0,4.0,0.0,3.0,0.0
4680,0.0,15.77777778,8.0,2.0,3.0,9662.2924
6693,0.0,0.0,4.0,3.0,1.0,0.0
1345,11.875,5.7,7.0,3.0,1.0,12777.6798
3017,28.9,23.6,2.0,0.0,3.0,28825.49791
2016,13.87,0.0,1.0,1.0,1.0,4775.86755
4196,24.86666667,22.175,2.0,0.0,3.0,32163.54097
7276,0.0,0.0,4.0,3.0,1.0,0.0
6736,0.0,0.0,4.0,3.0,1.0,0.0
3340,23.3,19.525,2.0,0.0,3.0,25551.41715
4043,0.0,0.0,2.0,0.0,3.0,23830.5813
6228,0.0,0.0,0.0,0.0,1.0,0.0
5280,0.0,0.0,0.0,0.0,3.0,0.0
2567,0.0,0.0,2.0,0.0,3.0,22424.92668
3826,0.0,0.0,2.0,0.0,2.0,15770.80614
1744,9.2,0.0,1.0,1.0,3.0,2456.898607
6600,0.0,0.0,4.0,3.0,1.0,0.0
5162,0.0,0.0,4.0,4.0,3.0,0.0
3741,0.0,0.0,2.0,0.0,2.0,40087.53066
3207,0.0,0.0,2.0,0.0,3.0,31349.11105
5812,0.0,0.0,4.0,4.0,3.0,0.0
6912,0.0,0.0,4.0,3.0,1.0,0.0
7176,0.0,0.0,4.0,3.0,1.0,0.0
4674,0.0,17.66666667,8.0,1.0,3.0,7183.9754
547,0.0,0.0,6.0,0.0,3.0,840.1477943
7435,0.0,0.0,4.0,3.0,1.0,0.0
6978,0.0,0.0,4.0,3.0,1.0,0.0
3839,26.26666667,22.55,2.0,0.0,2.0,13107.595
878,0.0,0.0,6.0,0.0,2.0,797.8790222
6437,0.0,0.0,4.0,0.0,1.0,0.0
3844,0.0,0.0,2.0,0.0,3.0,23537.4091
5735,0.0,0.0,4.0,0.0,1.0,0.0
6060,0.0,0.0,4.0,4.0,3.0,0.0
6430,0.0,0.0,4.0,0.0,1.0,0.0
726,0.0,0.0,6.0,0.0,1.0,834.0981224
3387,0.0,0.0,2.0,0.0,3.0,19297.84934
1614,6.6,0.0,1.0,1.0,1.0,14655.73988
2692,21.63333333,19.0,2.0,0.0,3.0,31128.7969
1623,7.3,0.0,1.0,1.0,2.0,4180.862045
2852,0.0,0.0,2.0,0.0,3.0,19119.80002
4664,0.0,15.16666667,8.0,2.0,3.0,32395.9823
5953,0.0,0.0,4.0,4.0,3.0,0.0
6559,0.0,0.0,4.0,4.0,3.0,0.0
3965,0.0,0.0,2.0,0.0,3.0,17972.14016
1261,30.5,22.6,7.0,3.0,1.0,23495.5803
4631,0.0,19.0,8.0,1.0,3.0,4682.7273
3180,0.0,0.0,2.0,0.0,3.0,31294.68617
770,0.0,0.0,6.0,0.0,0.0,850.8082488
2791,0.0,0.0,2.0,0.0,3.0,18347.01029
5039,-8.5,-0.5,5.0,0.0,3.0,0.0
6910,0.0,0.0,4.0,3.0,1.0,0.0
7340,0.0,0.0,4.0,3.0,1.0,0.0
3400,23.96666667,22.25,2.0,0.0,3.0,21678.44107
3930,0.0,0.0,2.0,0.0,3.0,28881.12221
7097,0.0,0.0,4.0,3.0,1.0,0.0
4769,0.0,12.27777778,8.0,1.0,3.0,9337.4426
6842,0.0,0.0,4.0,3.0,1.0,0.0
1974,23.98,0.0,1.0,1.0,1.0,10842.50274
2982,21.63333333,19.0,2.0,0.0,3.0,23350.80417
6008,0.0,0.0,4.0,0.0,1.0,0.0
5286,0.0,0.0,4.0,0.0,3.0,0.0
3326,24.86666667,22.175,2.0,0.0,3.0,38873.61056
5870,0.0,0.0,4.0,4.0,3.0,0.0
1524,11.9,0.0,1.0,1.0,2.0,5507.322124
7178,0.0,0.0,4.0,3.0,1.0,0.0
1818,11.5,0.0,1.0,1.0,1.0,2890.204026000001
7143,0.0,0.0,4.0,3.0,1.0,0.0
1543,7.6,0.0,1.0,1.0,2.0,3653.670247
5089,15.38035714,0.8,5.0,0.0,3.0,5834.556686
6093,0.0,0.0,4.0,0.0,1.0,0.0
3507,0.0,0.0,2.0,0.0,1.0,32868.77323
4809,0.0,8.16666667,8.0,2.0,3.0,11102.5115
1793,3.157,0.0,1.0,1.0,3.0,2503.237816
7057,0.0,0.0,4.0,3.0,1.0,0.0
2231,12.99,0.0,1.0,1.0,2.0,3005.781047
2565,0.0,0.0,2.0,0.0,3.0,20847.65118
5622,0.0,0.0,4.0,0.0,3.0,0.0
4930,25.9,20.0,5.0,0.0,3.0,65217.66889
7022,0.0,0.0,4.0,3.0,1.0,0.0
7306,0.0,0.0,4.0,3.0,1.0,0.0
6712,0.0,0.0,4.0,3.0,1.0,0.0
2998,19.6,21.0,2.0,0.0,3.0,15497.770169999998
4568,0.0,13.38888889,8.0,2.0,3.0,10790.2671
2176,9.44,0.0,1.0,1.0,2.0,893.7553157
4010,23.03333333,21.9,2.0,0.0,3.0,16636.99564
5758,0.0,0.0,4.0,4.0,3.0,0.0
4735,0.0,20.27777778,8.0,1.0,3.0,8546.6996
1596,10.1,0.0,1.0,1.0,2.0,4248.61535
5898,0.0,0.0,0.0,0.0,1.0,0.0
1403,6.5875,1.5,7.0,3.0,1.0,1756.9188809999996
1293,10.9,0.0,7.0,3.0,1.0,1307.911868
6328,0.0,0.0,4.0,4.0,3.0,0.0
309,14.1,0.0,6.0,0.0,3.0,312.7886237
6342,0.0,0.0,4.0,0.0,1.0,0.0
3651,28.46666667,24.825,2.0,0.0,2.0,32732.07856
1694,8.8,0.0,1.0,1.0,3.0,3460.7154479999995
2658,0.0,0.0,2.0,0.0,3.0,16284.63514
7342,0.0,0.0,4.0,3.0,1.0,0.0
6409,0.0,0.0,4.0,0.0,1.0,0.0
466,0.0,0.0,6.0,0.0,1.0,1306.17418
3292,0.0,0.0,2.0,0.0,3.0,24143.767030000006
1868,12.97,0.0,1.0,1.0,3.0,2264.008936
3470,0.0,0.0,2.0,0.0,1.0,34780.95277
389,0.0,0.0,6.0,0.0,3.0,1528.043844
2146,3.873,0.0,1.0,1.0,3.0,933.8263253
2862,0.0,0.0,2.0,0.0,3.0,20156.82011
2207,7.419,0.0,1.0,1.0,2.0,700.2325744
5167,0.0,0.0,0.0,0.0,3.0,0.0
1633,6.2,0.0,1.0,1.0,2.0,2767.375536
1648,6.6,0.0,1.0,1.0,1.0,3739.52352
790,0.0,0.0,6.0,0.0,0.0,1090.189086
166,0.0,0.0,6.0,0.0,2.0,1267.70198
7284,0.0,0.0,4.0,3.0,1.0,0.0
7522,0.0,0.0,4.0,3.0,1.0,0.0
3086,0.0,0.0,2.0,0.0,3.0,15379.50025
6825,0.0,0.0,4.0,3.0,1.0,0.0
7420,0.0,0.0,4.0,3.0,1.0,0.0
4706,0.0,16.27777778,8.0,1.0,3.0,3910.0133
4719,0.0,19.16666667,8.0,1.0,3.0,2619.2114
7301,0.0,0.0,4.0,3.0,1.0,0.0
2358,22.2,0.0,1.0,0.0,2.0,12126.00967
1375,30.5,21.6,7.0,3.0,1.0,18144.48054
2742,0.0,0.0,2.0,0.0,3.0,30464.186810000007
3093,0.0,0.0,2.0,0.0,3.0,12124.96752
627,0.0,0.0,6.0,0.0,3.0,997.5537273
6096,0.0,0.0,4.0,4.0,3.0,0.0
5430,0.0,0.0,4.0,0.0,3.0,0.0
1480,12.15,0.0,1.0,1.0,2.0,6662.481647
6680,0.0,0.0,4.0,3.0,1.0,0.0
2839,25.86666667,22.225,2.0,0.0,3.0,25216.10119
2642,0.0,0.0,2.0,0.0,3.0,24640.8311
5185,0.0,0.0,4.0,4.0,3.0,0.0
7602,0.0,0.0,4.0,3.0,1.0,0.0
5708,0.0,0.0,4.0,0.0,1.0,0.0
6604,0.0,0.0,4.0,3.0,1.0,0.0
432,0.0,0.0,6.0,0.0,1.0,434.20627570000005
3860,0.0,0.0,2.0,0.0,3.0,23926.99207
1919,20.38,0.0,1.0,1.0,2.0,21454.74877
272,0.0,0.0,6.0,0.0,3.0,537.6174254
5510,0.0,0.0,4.0,0.0,3.0,0.0
4296,0.0,16.66666667,8.0,2.0,3.0,17113.246
6455,0.0,0.0,4.0,4.0,3.0,0.0
1052,10.7125,5.35,7.0,3.0,2.0,4822.012816
4810,0.0,7.94444444,8.0,2.0,3.0,6251.3546
1188,17.85,6.45,7.0,3.0,2.0,1690.882076
6725,0.0,0.0,4.0,3.0,1.0,0.0
1023,24.5625,22.9,7.0,3.0,2.0,24920.98979
1898,27.03,0.0,1.0,1.0,2.0,8344.597481
1121,11.7875,10.5,7.0,3.0,2.0,18559.91873
5575,0.0,0.0,4.0,0.0,3.0,0.0
7081,0.0,0.0,4.0,3.0,1.0,0.0
3065,0.0,0.0,2.0,0.0,3.0,23308.00705
527,0.0,0.0,6.0,0.0,3.0,775.2283129
5250,0.0,0.0,4.0,4.0,3.0,0.0
2884,27.23333333,22.3,2.0,0.0,3.0,27044.17179
402,0.0,0.0,6.0,0.0,3.0,1386.334732
4605,0.0,17.72222222,8.0,1.0,3.0,18732.2502
1391,14.3875,12.0,7.0,3.0,1.0,9869.476562
1120,9.6125,10.0,7.0,3.0,2.0,24751.64197
6496,0.0,0.0,4.0,4.0,3.0,0.0
5609,0.0,0.0,4.0,4.0,3.0,0.0
2833,0.0,0.0,2.0,0.0,3.0,27539.71296
6499,0.0,0.0,4.0,4.0,3.0,0.0
5922,0.0,0.0,4.0,4.0,3.0,0.0
5423,0.0,0.0,0.0,0.0,3.0,0.0
2991,26.53333333,23.475,2.0,0.0,3.0,12068.8157
7647,0.0,0.0,4.0,3.0,1.0,0.0
1687,8.8,0.0,1.0,1.0,2.0,5846.088019
4256,0.0,21.83333333,8.0,1.0,3.0,11579.386
6371,0.0,0.0,4.0,4.0,3.0,0.0
5861,0.0,0.0,4.0,4.0,3.0,0.0
3534,0.0,0.0,2.0,0.0,1.0,17791.911930000002
5395,0.0,0.0,4.0,4.0,3.0,0.0
2962,0.0,0.0,2.0,0.0,3.0,13928.18094
1134,27.65,25.5,7.0,3.0,2.0,3299.190334
1751,12.0,0.0,1.0,1.0,1.0,3150.348335
2069,10.21,0.0,1.0,1.0,2.0,4149.680687
3242,0.0,0.0,2.0,0.0,3.0,16342.45345
7444,0.0,0.0,4.0,3.0,1.0,0.0
5464,0.0,0.0,4.0,0.0,3.0,0.0
1584,5.3,0.0,1.0,1.0,1.0,1142.888193
1096,22.2375,16.75,7.0,3.0,2.0,34518.45412
7767,0.0,0.0,4.0,3.0,1.0,0.0
1415,3.65,0.45,7.0,3.0,1.0,2962.77093
1473,13.7,0.0,1.0,1.0,2.0,5773.997201
1239,33.975,31.05,7.0,3.0,1.0,14956.473219999998
7148,0.0,0.0,4.0,3.0,1.0,0.0
4484,0.0,9.16666667,8.0,1.0,3.0,9965.269
340,0.0,0.0,6.0,0.0,3.0,1497.3024369999996
1721,2.9,0.0,1.0,1.0,2.0,1704.4637
4201,0.0,0.0,2.0,0.0,3.0,31030.46826
522,0.0,0.0,6.0,0.0,3.0,775.753554
1864,12.97,0.0,1.0,1.0,3.0,2721.314146
1672,12.6,0.0,1.0,1.0,2.0,5071.479929
3638,0.0,0.0,2.0,0.0,2.0,28475.71853
4187,0.0,0.0,2.0,0.0,3.0,29355.08613
5730,0.0,0.0,4.0,0.0,1.0,0.0
740,0.0,0.0,6.0,0.0,1.0,1774.071992
3462,0.0,0.0,2.0,0.0,1.0,38792.51751000001
4867,0.0,0.0,3.0,1.0,1.0,948.1382145
4722,0.0,18.72222222,8.0,1.0,3.0,7118.7879
6491,0.0,0.0,4.0,4.0,3.0,0.0
5463,0.0,0.0,4.0,0.0,3.0,0.0
1267,31.7875,25.15,7.0,3.0,1.0,5449.680123
2901,0.0,0.0,2.0,0.0,3.0,32889.41631
6300,0.0,0.0,4.0,4.0,3.0,0.0
5437,0.0,0.0,4.0,0.0,3.0,0.0
3329,0.0,0.0,2.0,0.0,3.0,36057.35681000001
4637,0.0,16.5,8.0,1.0,3.0,16706.4909
3973,22.26666667,21.375,2.0,0.0,3.0,25923.96955
5063,-3.23971088,0.0,5.0,0.0,3.0,1304.968162
4562,0.0,15.38888889,8.0,1.0,3.0,12292.2616
5658,0.0,0.0,4.0,4.0,3.0,0.0
826,0.0,0.0,6.0,0.0,2.0,838.1479916000002
0,0.0,0.0,6.0,0.0,3.0,632.1930262
3271,0.0,0.0,2.0,0.0,3.0,25013.35544
7168,0.0,0.0,4.0,3.0,1.0,0.0
2545,18.13333333,17.875,2.0,0.0,3.0,31020.13357
86,0.0,0.0,6.0,0.0,1.0,897.7796774
6540,0.0,0.0,4.0,4.0,3.0,0.0
2305,13.96,0.0,1.0,0.0,3.0,7241.669793999998
7616,0.0,0.0,4.0,3.0,1.0,0.0
849,0.0,0.0,6.0,0.0,2.0,893.3461132000001
5402,0.0,0.0,4.0,4.0,3.0,0.0
6375,0.0,0.0,4.0,4.0,3.0,0.0
5577,0.0,0.0,4.0,4.0,3.0,0.0
4558,0.0,15.05555556,8.0,1.0,3.0,18354.2223
1908,27.03,0.0,1.0,1.0,3.0,10693.25467
4518,0.0,13.16666667,8.0,1.0,3.0,14040.1657
128,0.0,0.0,6.0,0.0,2.0,828.1958112000002
4007,0.0,0.0,2.0,0.0,3.0,16959.79786
2106,0.695,0.0,1.0,1.0,2.0,5761.328971
4503,0.0,12.61111111,8.0,1.0,3.0,8078.5714
3076,0.0,0.0,2.0,0.0,3.0,29328.84626
5542,0.0,0.0,4.0,0.0,3.0,0.0
3310,0.0,0.0,2.0,0.0,3.0,46386.95873
6751,0.0,0.0,4.0,3.0,1.0,0.0
6440,0.0,0.0,4.0,4.0,3.0,0.0
5502,0.0,0.0,4.0,0.0,3.0,0.0
1424,27.1375,27.45,7.0,3.0,1.0,18110.3002
7546,0.0,0.0,4.0,3.0,1.0,0.0
3552,0.0,0.0,2.0,0.0,2.0,57839.30566000001
1490,12.15,0.0,1.0,1.0,1.0,3376.683728
5017,16.0,5.0,5.0,0.0,3.0,2701.375005
3384,0.0,0.0,2.0,0.0,3.0,18870.04347
3402,0.0,0.0,2.0,0.0,3.0,18471.84503
478,0.0,0.0,6.0,0.0,1.0,931.08208
3049,0.0,0.0,2.0,0.0,3.0,25648.74516
6137,0.0,0.0,4.0,4.0,3.0,0.0
503,0.0,0.0,6.0,0.0,1.0,3045.781855
6251,0.0,0.0,4.0,0.0,1.0,0.0
765,0.0,0.0,6.0,0.0,0.0,1088.536339
7078,0.0,0.0,4.0,3.0,1.0,0.0
4473,0.0,9.94444444,8.0,2.0,3.0,20288.4211
70,0.0,0.0,6.0,0.0,1.0,1176.037107
5201,0.0,0.0,4.0,4.0,3.0,0.0
6053,0.0,0.0,4.0,4.0,3.0,0.0
5231,0.0,0.0,0.0,0.0,3.0,0.0
1895,24.03,0.0,1.0,1.0,2.0,16098.95685
4486,0.0,8.94444444,8.0,1.0,3.0,8819.0418
6568,0.0,0.0,4.0,3.0,1.0,0.0
6477,0.0,0.0,4.0,0.0,1.0,0.0
1677,14.6,0.0,1.0,1.0,3.0,6766.252051
5555,0.0,0.0,4.0,4.0,3.0,0.0
3388,0.0,0.0,2.0,0.0,3.0,18201.31824
2776,25.16666667,22.45,2.0,0.0,3.0,32087.79313
1922,18.4,0.0,1.0,1.0,2.0,16883.3791
3419,25.86666667,22.225,2.0,0.0,1.0,30638.40055
6785,0.0,0.0,4.0,3.0,1.0,0.0
7006,0.0,0.0,4.0,3.0,1.0,0.0
2202,7.419,0.0,1.0,1.0,2.0,1530.199527
6556,0.0,0.0,4.0,4.0,3.0,0.0
3190,27.63333333,22.825,2.0,0.0,3.0,36094.41738
154,0.0,0.0,6.0,0.0,2.0,1593.357173
7530,0.0,0.0,4.0,3.0,1.0,0.0
4696,0.0,18.61111111,8.0,2.0,3.0,9822.3631
3272,21.63333333,19.0,2.0,0.0,3.0,26156.6783
5579,0.0,0.0,4.0,4.0,3.0,0.0
7574,0.0,0.0,4.0,3.0,1.0,0.0
6280,0.0,0.0,4.0,4.0,3.0,0.0
1512,3.0,0.0,1.0,1.0,2.0,5107.861233
4146,0.0,0.0,2.0,0.0,3.0,20966.00108
7008,0.0,0.0,4.0,3.0,1.0,0.0
6132,0.0,0.0,4.0,0.0,1.0,0.0
6897,0.0,0.0,4.0,3.0,1.0,0.0
6803,0.0,0.0,4.0,3.0,1.0,0.0
5714,0.0,0.0,4.0,0.0,1.0,0.0
656,0.0,0.0,6.0,0.0,3.0,1300.250121
6385,0.0,0.0,4.0,0.0,1.0,0.0
2805,0.0,0.0,2.0,0.0,3.0,11844.67991
5209,0.0,0.0,4.0,4.0,3.0,0.0
98,0.0,0.0,6.0,0.0,1.0,788.5854813999998
4823,0.0,0.0,3.0,1.0,1.0,2000.0
3739,0.0,0.0,2.0,0.0,2.0,35921.26899
3750,0.0,0.0,2.0,0.0,2.0,39985.94351000001
451,0.0,0.0,6.0,0.0,1.0,1642.923232
5264,0.0,0.0,0.0,0.0,3.0,0.0
583,0.0,0.0,6.0,0.0,3.0,1357.509608
5203,0.0,0.0,4.0,4.0,3.0,0.0
6103,0.0,0.0,4.0,4.0,3.0,0.0
3454,29.63333333,24.8,2.0,0.0,1.0,38067.55991
4501,0.0,12.05555556,8.0,1.0,3.0,9480.9445
5052,5.17268518,0.4,5.0,0.0,3.0,1206.919837
6778,0.0,0.0,4.0,3.0,1.0,0.0
4790,0.0,15.38888889,8.0,1.0,3.0,3607.9307
4157,0.0,0.0,2.0,0.0,3.0,18070.69904
5266,0.0,0.0,4.0,4.0,3.0,0.0
400,0.0,0.0,6.0,0.0,3.0,1408.136134
3733,27.93333333,23.325,2.0,0.0,2.0,36527.99236
4258,0.0,23.05555556,8.0,1.0,3.0,9263.926
1785,3.157,0.0,1.0,1.0,2.0,4141.57204
59,0.0,0.0,6.0,0.0,1.0,708.3638105
7155,0.0,0.0,4.0,3.0,1.0,0.0
2354,19.76,0.0,1.0,0.0,2.0,13340.20502
1027,30.4125,24.4,7.0,3.0,2.0,28715.22259
316,0.0,0.0,6.0,0.0,3.0,418.4588224
2807,0.0,0.0,2.0,0.0,3.0,11870.71278
4671,0.0,21.5,8.0,1.0,3.0,6631.4089
3974,0.0,0.0,2.0,0.0,3.0,24728.79937
4772,0.0,11.27777778,8.0,1.0,3.0,6231.4184
1354,27.8875,33.3,7.0,3.0,1.0,2881.290436
7214,0.0,0.0,4.0,3.0,1.0,0.0
651,0.0,0.0,6.0,0.0,3.0,860.8622178999998
6263,0.0,0.0,4.0,4.0,3.0,0.0
5794,0.0,0.0,4.0,0.0,1.0,0.0
2258,16.43,0.0,1.0,1.0,2.0,8001.0506129999985
509,0.0,0.0,6.0,0.0,3.0,927.1313544
3969,0.0,0.0,2.0,0.0,3.0,18888.86648
523,0.0,0.0,6.0,0.0,3.0,775.6485058
1271,26.1375,23.2,7.0,3.0,1.0,3530.6841229999995
6410,0.0,0.0,4.0,0.0,1.0,0.0
570,2.45,0.0,6.0,0.0,3.0,417.4438532
540,0.0,0.0,6.0,0.0,3.0,822.6020173999998
129,0.0,0.0,6.0,0.0,2.0,938.2824178
6423,0.0,0.0,4.0,4.0,3.0,0.0
3901,23.2,21.85,2.0,0.0,3.0,42588.0517
6666,0.0,0.0,4.0,3.0,1.0,0.0
4070,0.0,0.0,2.0,0.0,3.0,26925.71229
2129,6.706,0.0,1.0,1.0,3.0,829.895071
7070,0.0,0.0,4.0,3.0,1.0,0.0
1460,19.075,14.55,7.0,3.0,1.0,29798.79919
888,0.0,0.0,6.0,0.0,2.0,856.5056400000002
4110,0.0,0.0,2.0,0.0,3.0,18754.79275
6613,0.0,0.0,4.0,3.0,1.0,0.0
6322,0.0,0.0,4.0,0.0,1.0,0.0
3890,0.0,0.0,2.0,0.0,3.0,36317.9518
7091,0.0,0.0,4.0,3.0,1.0,0.0
3362,0.0,0.0,2.0,0.0,3.0,42116.55919
620,0.0,0.0,6.0,0.0,3.0,740.4468991
3022,31.1,25.95,2.0,0.0,3.0,34457.332480000005
5945,0.0,0.0,0.0,0.0,1.0,0.0
5797,0.0,0.0,4.0,4.0,3.0,0.0
5646,0.0,0.0,4.0,4.0,3.0,0.0
1603,8.4,0.0,1.0,1.0,2.0,1011.029843
4207,24.76666667,23.2,2.0,0.0,3.0,30642.71128
677,0.0,0.0,6.0,0.0,1.0,483.4952864
1135,23.2,21.05,7.0,3.0,2.0,143516.6245
468,0.0,0.0,6.0,0.0,1.0,1236.850295
7182,0.0,0.0,4.0,3.0,1.0,0.0
2262,18.42,0.0,1.0,1.0,2.0,3758.185973
6084,0.0,0.0,4.0,0.0,1.0,0.0
2391,25.97,0.0,1.0,0.0,1.0,9973.19467
4423,0.0,8.77777778,8.0,1.0,3.0,5510.6905
160,0.0,0.0,6.0,0.0,2.0,1430.529576
6620,0.0,0.0,4.0,3.0,1.0,0.0
7850,0.0,0.0,4.0,3.0,1.0,0.0
5578,0.0,0.0,4.0,4.0,3.0,0.0
26,0.0,0.0,6.0,0.0,3.0,871.9300175000002
7665,0.0,0.0,4.0,3.0,1.0,0.0
1577,5.3,0.0,1.0,1.0,2.0,5213.6456
5816,0.0,0.0,4.0,4.0,3.0,0.0
3922,0.0,0.0,2.0,0.0,3.0,23711.16614
6624,0.0,0.0,4.0,3.0,1.0,0.0
5731,0.0,0.0,4.0,0.0,1.0,0.0
6326,0.0,0.0,4.0,0.0,1.0,0.0
3087,28.36666667,22.075,2.0,0.0,3.0,15830.447430000002
6169,0.0,0.0,4.0,4.0,3.0,0.0
6419,0.0,0.0,4.0,4.0,3.0,0.0
6685,0.0,0.0,4.0,3.0,1.0,0.0
6088,0.0,0.0,4.0,4.0,3.0,0.0
4997,6.0,3.0,5.0,0.0,3.0,6027.788545
7416,0.0,0.0,4.0,3.0,1.0,0.0
3714,22.26666667,18.4,2.0,0.0,2.0,28533.64192
4058,26.03333333,22.8,2.0,0.0,3.0,35690.65352
5169,0.0,0.0,4.0,4.0,3.0,0.0
4981,12.6,4.0,5.0,0.0,3.0,19157.71552
5559,0.0,0.0,4.0,0.0,3.0,0.0
2086,7.577000000000001,0.0,1.0,1.0,2.0,5348.038262
848,7.75,0.0,6.0,0.0,2.0,895.1141234999999
975,0.0,0.0,6.0,0.0,1.0,1677.573318
4111,25.33333333,21.95,2.0,0.0,3.0,18542.5023
4682,0.0,16.61111111,8.0,2.0,3.0,4422.1859
7393,0.0,0.0,4.0,3.0,1.0,0.0
6199,0.0,0.0,4.0,4.0,3.0,0.0
2430,4.115,0.0,1.0,1.0,2.0,4683.355899
465,0.0,0.0,6.0,0.0,1.0,1344.921244
6487,0.0,0.0,4.0,4.0,3.0,0.0
1233,10.8,7.95,7.0,3.0,2.0,8146.591463
5432,0.0,0.0,4.0,0.0,3.0,0.0
671,0.0,0.0,6.0,0.0,1.0,395.4627483
2114,0.695,0.0,1.0,1.0,1.0,2743.644554
1229,10.325,5.9,7.0,3.0,2.0,9123.791334
3566,0.0,0.0,2.0,0.0,2.0,30532.47517
6482,0.0,0.0,4.0,0.0,1.0,0.0
2028,7.006,0.0,1.0,1.0,3.0,8014.306626
3298,27.93333333,23.325,2.0,0.0,3.0,26778.09405
5985,0.0,0.0,4.0,4.0,3.0,0.0
1505,5.98,0.0,1.0,1.0,2.0,4077.291574
6786,0.0,0.0,4.0,3.0,1.0,0.0
289,0.0,0.0,6.0,0.0,3.0,1033.148701
2481,3.192,0.0,1.0,1.0,2.0,1493.252785
6292,0.0,0.0,4.0,4.0,3.0,0.0
4948,30.7,20.0,5.0,0.0,3.0,32682.7834
5598,0.0,0.0,0.0,0.0,3.0,0.0
1325,13.825,14.75,7.0,3.0,1.0,31265.401680000006
6062,0.0,0.0,4.0,4.0,3.0,0.0
4782,0.0,13.27777778,8.0,1.0,3.0,4535.3961
227,0.0,0.0,6.0,0.0,0.0,864.4150171
6868,0.0,0.0,4.0,3.0,1.0,0.0
2197,7.745,0.0,1.0,1.0,3.0,1852.431624
3284,0.0,0.0,2.0,0.0,3.0,19625.63141
5071,-3.13979592,0.0,5.0,0.0,3.0,1789.337632
5221,0.0,0.0,4.0,0.0,3.0,0.0
7856,0.0,0.0,4.0,3.0,1.0,0.0
5919,0.0,0.0,4.0,0.0,1.0,0.0
1310,27.1375,30.75,7.0,3.0,1.0,22247.31409
6749,0.0,0.0,4.0,3.0,1.0,0.0
587,0.0,0.0,6.0,0.0,3.0,586.7988841
3404,26.26666667,22.55,2.0,0.0,3.0,15265.24899
6881,0.0,0.0,4.0,3.0,1.0,0.0
4584,0.0,16.83333333,8.0,2.0,3.0,15151.7206
2608,26.03333333,22.8,2.0,0.0,3.0,37832.08307
659,0.0,0.0,6.0,0.0,3.0,1563.882863
5529,0.0,0.0,4.0,4.0,3.0,0.0
1047,21.7875,17.75,7.0,3.0,2.0,3373.187465
1386,20.3125,18.7,7.0,3.0,1.0,2826.664638
4209,0.0,0.0,2.0,0.0,3.0,29113.88197
1968,22.15,0.0,1.0,1.0,3.0,9276.336382
2873,0.0,0.0,2.0,0.0,3.0,39474.56035
6490,0.0,0.0,4.0,0.0,1.0,0.0
2356,25.87,0.0,1.0,0.0,2.0,18452.46757
4379,0.0,10.72222222,8.0,2.0,3.0,13373.048
4361,0.0,12.16666667,8.0,2.0,3.0,6857.278
5594,0.0,0.0,4.0,4.0,3.0,0.0
7830,0.0,0.0,4.0,3.0,1.0,0.0
4416,0.0,5.88888889,8.0,1.0,3.0,5762.0535
1389,21.7875,17.55,7.0,3.0,1.0,3450.543747
5787,0.0,0.0,4.0,4.0,3.0,0.0
6129,0.0,0.0,4.0,4.0,3.0,0.0
560,0.0,0.0,6.0,0.0,3.0,601.2281753999998
3950,28.2,24.675,2.0,0.0,3.0,20185.67467
3622,0.0,0.0,2.0,0.0,2.0,32507.83052
1897,24.03,0.0,1.0,1.0,2.0,12095.14964
6104,0.0,0.0,4.0,4.0,3.0,0.0
7303,0.0,0.0,4.0,3.0,1.0,0.0
3257,0.0,0.0,2.0,0.0,3.0,18895.509980000006
3494,24.8,22.725,2.0,0.0,1.0,29051.44502
3961,0.0,0.0,2.0,0.0,3.0,18992.50622
3754,27.23333333,22.3,2.0,0.0,2.0,31830.288630000006
3915,27.63333333,22.825,2.0,0.0,3.0,38015.02501000001
4947,30.7,22.0,5.0,0.0,3.0,30658.7875
63,0.0,0.0,6.0,0.0,1.0,878.4268275000002
889,0.0,0.0,6.0,0.0,2.0,903.939688
144,0.0,0.0,6.0,0.0,2.0,1746.873121
2267,16.43,0.0,1.0,1.0,3.0,4799.891443
6904,0.0,0.0,4.0,3.0,1.0,0.0
2885,0.0,0.0,2.0,0.0,3.0,27178.57648
7072,0.0,0.0,4.0,3.0,1.0,0.0
5199,0.0,0.0,0.0,0.0,3.0,0.0
2698,0.0,0.0,2.0,0.0,3.0,15467.13211
3532,0.0,0.0,2.0,0.0,1.0,18374.277980000006
58,7.75,3.2,6.0,0.0,1.0,665.8480562000002
7609,0.0,0.0,4.0,3.0,1.0,0.0
4098,0.0,0.0,2.0,0.0,3.0,23974.25905
208,0.0,0.0,6.0,0.0,0.0,629.9876172
7813,0.0,0.0,4.0,3.0,1.0,0.0
6743,0.0,0.0,4.0,3.0,1.0,0.0
938,0.0,0.0,6.0,0.0,1.0,1354.072048
251,0.0,0.0,6.0,0.0,0.0,656.6794175
391,0.0,0.0,6.0,0.0,3.0,1506.242442
